,0,1,2,3,4,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[0].variance,1.4283501181347842,,,,,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[0].lengthscales,4.674141679884321,2.507948399766655,1.4425687026370515,2.289668109162897,2.030488608151661,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[1].variance,2.2263601843668694,,,,,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[1].lengthscales,0.314173228777381,,,,,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[2].variance,0.5667295996214845,,,,,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[2].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[3].kernels[0].variance,1.0320742457807954,,,,,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[3].kernels[1].variance,1.0320742457807937,,,,,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,3,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[201.          -0.41277087   0.89508221   0.68890991   0.43517609
   -1.        ]
 [167.          -1.40648931  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 [164.          -1.49417034  -0.39583513   0.73801747  -0.88008702
   -1.        ]
 ...
 [252.           1.07780679  -0.55481225   0.47027641  -0.82780831
    1.        ]
 [206.          -0.2666358    0.7068462   -1.36202746   1.92892441
   -1.        ]
 [240.           0.72708263  -0.28847395   0.7783007   -0.95721731
   -1.        ]]"
.kernel.kernels[0].variance,1.403432022232093,,,,,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
.kernel.kernels[0].lengthscales,5.361676956746388,1.3529701063840858,2.1124770043354992,1.6581297078085444,1.7765598411758585,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
.kernel.kernels[1].variance,2.039515624471846,,,,,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.537202736065268,,,,,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
.kernel.kernels[2].variance,0.6273063593051722,,,,,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
.kernel.kernels[2].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,1.1067190552873958,,,,,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.1067190552873996,,,,,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,4,2019,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.93000000e+02 -6.42658452e-01  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 [ 1.74000000e+02 -1.19871190e+00  6.31059956e-01 -3.49144392e-01
   5.81429041e-01 -1.00000000e+00]
 [ 1.55000000e+02 -1.75476534e+00  8.61871577e-02 -1.11444976e+00
   1.12337412e-01 -1.00000000e+00]
 ...
 [ 2.47000000e+02  9.37703973e-01  6.35808206e-01  1.10264704e+00
  -5.67487992e-01  1.00000000e+00]
 [ 2.14000000e+02 -2.80730644e-02 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01  1.00000000e+00]
 [ 2.39000000e+02  7.03576207e-01 -5.67964244e-01  5.01714766e-01
  -8.95330850e-01 -1.00000000e+00]]"
