,0,1,2,3,4,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[1].variance,1.8022877834650808,,,,,matern32_rbf_intra_sin,lfbgs,2,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.98000000e+02 -5.36742003e-01  1.46709777e-01  1.52779829e-01
  -4.29233492e-01  1.00000000e+00]
 [ 2.46000000e+02  8.94623090e-01  1.70170993e-01 -3.77454700e-01
  -5.39761319e-02  1.00000000e+00]
 [ 2.09000000e+02 -2.08720836e-01  2.55509349e-02  1.02340592e+00
  -7.45347031e-01  1.00000000e+00]
 ...
 [ 1.99000000e+02 -5.06921897e-01 -1.11290049e-01 -3.65062198e-01
  -4.21750275e-01  1.00000000e+00]
 [ 1.90000000e+02 -7.75302852e-01 -8.20940662e-01  5.23078398e-01
  -8.83660858e-01  1.00000000e+00]
 [ 2.39000000e+02  6.85882347e-01  1.23260819e-01 -1.33543574e+00
   4.57418522e-01  1.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.7154600526181029,,,,,matern32_rbf_intra_sin,lfbgs,2,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.98000000e+02 -5.36742003e-01  1.46709777e-01  1.52779829e-01
  -4.29233492e-01  1.00000000e+00]
 [ 2.46000000e+02  8.94623090e-01  1.70170993e-01 -3.77454700e-01
  -5.39761319e-02  1.00000000e+00]
 [ 2.09000000e+02 -2.08720836e-01  2.55509349e-02  1.02340592e+00
  -7.45347031e-01  1.00000000e+00]
 ...
 [ 1.99000000e+02 -5.06921897e-01 -1.11290049e-01 -3.65062198e-01
  -4.21750275e-01  1.00000000e+00]
 [ 1.90000000e+02 -7.75302852e-01 -8.20940662e-01  5.23078398e-01
  -8.83660858e-01  1.00000000e+00]
 [ 2.39000000e+02  6.85882347e-01  1.23260819e-01 -1.33543574e+00
   4.57418522e-01  1.00000000e+00]]"
.kernel.kernels[2].variance,0.5348503620168226,,,,,matern32_rbf_intra_sin,lfbgs,2,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.98000000e+02 -5.36742003e-01  1.46709777e-01  1.52779829e-01
  -4.29233492e-01  1.00000000e+00]
 [ 2.46000000e+02  8.94623090e-01  1.70170993e-01 -3.77454700e-01
  -5.39761319e-02  1.00000000e+00]
 [ 2.09000000e+02 -2.08720836e-01  2.55509349e-02  1.02340592e+00
  -7.45347031e-01  1.00000000e+00]
 ...
 [ 1.99000000e+02 -5.06921897e-01 -1.11290049e-01 -3.65062198e-01
  -4.21750275e-01  1.00000000e+00]
 [ 1.90000000e+02 -7.75302852e-01 -8.20940662e-01  5.23078398e-01
  -8.83660858e-01  1.00000000e+00]
 [ 2.39000000e+02  6.85882347e-01  1.23260819e-01 -1.33543574e+00
   4.57418522e-01  1.00000000e+00]]"
.kernel.kernels[2].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,2,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.98000000e+02 -5.36742003e-01  1.46709777e-01  1.52779829e-01
  -4.29233492e-01  1.00000000e+00]
 [ 2.46000000e+02  8.94623090e-01  1.70170993e-01 -3.77454700e-01
  -5.39761319e-02  1.00000000e+00]
 [ 2.09000000e+02 -2.08720836e-01  2.55509349e-02  1.02340592e+00
  -7.45347031e-01  1.00000000e+00]
 ...
 [ 1.99000000e+02 -5.06921897e-01 -1.11290049e-01 -3.65062198e-01
  -4.21750275e-01  1.00000000e+00]
 [ 1.90000000e+02 -7.75302852e-01 -8.20940662e-01  5.23078398e-01
  -8.83660858e-01  1.00000000e+00]
 [ 2.39000000e+02  6.85882347e-01  1.23260819e-01 -1.33543574e+00
   4.57418522e-01  1.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.8324447796020321,,,,,matern32_rbf_intra_sin,lfbgs,2,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.98000000e+02 -5.36742003e-01  1.46709777e-01  1.52779829e-01
  -4.29233492e-01  1.00000000e+00]
 [ 2.46000000e+02  8.94623090e-01  1.70170993e-01 -3.77454700e-01
  -5.39761319e-02  1.00000000e+00]
 [ 2.09000000e+02 -2.08720836e-01  2.55509349e-02  1.02340592e+00
  -7.45347031e-01  1.00000000e+00]
 ...
 [ 1.99000000e+02 -5.06921897e-01 -1.11290049e-01 -3.65062198e-01
  -4.21750275e-01  1.00000000e+00]
 [ 1.90000000e+02 -7.75302852e-01 -8.20940662e-01  5.23078398e-01
  -8.83660858e-01  1.00000000e+00]
 [ 2.39000000e+02  6.85882347e-01  1.23260819e-01 -1.33543574e+00
   4.57418522e-01  1.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,0.832444779602037,,,,,matern32_rbf_intra_sin,lfbgs,2,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.98000000e+02 -5.36742003e-01  1.46709777e-01  1.52779829e-01
  -4.29233492e-01  1.00000000e+00]
 [ 2.46000000e+02  8.94623090e-01  1.70170993e-01 -3.77454700e-01
  -5.39761319e-02  1.00000000e+00]
 [ 2.09000000e+02 -2.08720836e-01  2.55509349e-02  1.02340592e+00
  -7.45347031e-01  1.00000000e+00]
 ...
 [ 1.99000000e+02 -5.06921897e-01 -1.11290049e-01 -3.65062198e-01
  -4.21750275e-01  1.00000000e+00]
 [ 1.90000000e+02 -7.75302852e-01 -8.20940662e-01  5.23078398e-01
  -8.83660858e-01  1.00000000e+00]
 [ 2.39000000e+02  6.85882347e-01  1.23260819e-01 -1.33543574e+00
   4.57418522e-01  1.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,2,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.98000000e+02 -5.36742003e-01  1.46709777e-01  1.52779829e-01
  -4.29233492e-01  1.00000000e+00]
 [ 2.46000000e+02  8.94623090e-01  1.70170993e-01 -3.77454700e-01
  -5.39761319e-02  1.00000000e+00]
 [ 2.09000000e+02 -2.08720836e-01  2.55509349e-02  1.02340592e+00
  -7.45347031e-01  1.00000000e+00]
 ...
 [ 1.99000000e+02 -5.06921897e-01 -1.11290049e-01 -3.65062198e-01
  -4.21750275e-01  1.00000000e+00]
 [ 1.90000000e+02 -7.75302852e-01 -8.20940662e-01  5.23078398e-01
  -8.83660858e-01  1.00000000e+00]
 [ 2.39000000e+02  6.85882347e-01  1.23260819e-01 -1.33543574e+00
   4.57418522e-01  1.00000000e+00]]"
.kernel.kernels[0].variance,1.2986022687248597,,,,,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[0].lengthscales,5.958554850667091,1.8026526360141983,1.5947274649354293,1.6928789544551794,2.315560428676162,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[1].variance,1.7906488006848775,,,,,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.7112560314696789,,,,,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[2].variance,0.5087735549808124,,,,,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[2].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,1.1422682639376582,,,,,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.142268263937654,,,,,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,3,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 2.47000000e+02  9.24245425e-01 -1.50362349e-01  1.23234059e+00
  -7.95319376e-01  1.00000000e+00]
 [ 1.97000000e+02 -5.82051799e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 1.68000000e+02 -1.45570419e+00  1.05243663e-01 -1.69195643e+00
   5.32743531e-01  1.00000000e+00]
 ...
 [ 1.98000000e+02 -5.51925854e-01  1.06443231e+00 -1.15840675e-01
   1.00803071e+00 -1.00000000e+00]
 [ 2.23000000e+02  2.01222758e-01 -6.96382789e-01  6.76282578e-01
  -8.14233692e-01 -1.00000000e+00]
 [ 2.57000000e+02  1.22550487e+00  1.72742123e-01 -6.30442468e-01
   4.02782021e-02 -1.00000000e+00]]"
.kernel.kernels[0].variance,1.342910917835636,,,,,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
.kernel.kernels[0].lengthscales,6.631568688027023,2.141862075842992,0.9928938802907596,0.9228456415843906,2.0398801609895925,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
.kernel.kernels[1].variance,1.938931420902846,,,,,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.47744147529213476,,,,,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
.kernel.kernels[2].variance,0.5373932580924922,,,,,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
.kernel.kernels[2].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.8513942954740495,,,,,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,0.8513942954740716,,,,,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,,matern32_rbf_intra_sin,lfbgs,4,2020,"Day,Overall_Day,Latitude,Longitude,embay_dist,SST",ES,SVGP,False,5.1,Like 3.6 but with Satellite Data Added In.,500,100,"[[ 1.83000000e+02 -1.05098576e+00  1.56134324e+00  2.82573555e-01
   1.85977302e+00  1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -6.27272714e-03  1.52991563e+00
  -3.80177677e-01  1.00000000e+00]
 [ 1.98000000e+02 -5.96039170e-01  1.56134324e+00  2.82573555e-01
   1.85977302e+00 -1.00000000e+00]
 ...
 [ 2.56000000e+02  1.16308763e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 1.76000000e+02 -1.26329416e+00 -7.49350645e-01  8.83672200e-01
  -1.03033732e+00 -1.00000000e+00]
 [ 2.30000000e+02  3.74513547e-01  2.00475941e+00  2.63053011e-01
   2.54704933e+00  1.00000000e+00]]"
